relid,schemaname,relname,seq_scan,seq_tup_read,idx_scan,idx_tup_fetch,n_tup_ins,n_tup_upd,n_tup_del,n_tup_hot_upd,n_live_tup,n_dead_tup,n_mod_since_analyze,n_ins_since_vacuum,last_vacuum,last_autovacuum,last_analyze,last_autoanalyze,vacuum_count,autovacuum_count,analyze_count,autoanalyze_count
3118,pg_catalog,pg_foreign_table,0,0,0,0,0,0,0,0,0,0,0,0,2021-04-28 10:52:53.177079+00,,2021-04-28 10:52:37.650482+00,,1,0,1,0
1259,pg_catalog,pg_class,40619,357250,2156457,2151791,25,20,2,20,395,0,0,0,2021-04-28 10:52:53.036265+00,,2021-04-28 10:52:37.515679+00,,1,0,1,0
2966,pg_toast,pg_toast_2964,0,0,0,0,0,0,0,0,0,0,0,0,2021-04-28 10:52:53.210948+00,,,,3,0,0,0
3350,pg_catalog,pg_partitioned_table,0,0,0,0,0,0,0,0,0,0,0,0,2021-04-28 10:52:53.146389+00,,2021-04-28 10:52:37.652767+00,,1,0,1,0
2618,pg_catalog,pg_rewrite,0,0,29,21,4,0,2,0,142,0,0,0,2021-04-28 10:52:53.03987+00,,2021-04-28 10:52:37.51497+00,,1,0,1,0
4153,pg_toast,pg_toast_3118,0,0,0,0,0,0,0,0,0,0,0,0,2021-04-28 10:52:53.177678+00,,,,1,0,0,0
4177,pg_toast,pg_toast_1262,0,0,0,0,0,0,0,0,0,0,0,0,2021-04-28 10:52:53.128127+00,,,,3,0,0,0
4060,pg_toast,pg_toast_3592,0,0,0,0,0,0,0,0,0,0,0,0,2021-04-28 10:52:53.247135+00,,,,3,0,0,0
4159,pg_toast,pg_toast_2600,0,0,0,0,0,0,0,0,0,0,0,0,2021-04-28 10:52:53.080494+00,,,,1,0,0,0
4165,pg_toast,pg_toast_3350,0,0,0,0,0,0,0,0,0,0,0,0,2021-04-28 10:52:53.147015+00,,,,1,0,0,0
4147,pg_toast,pg_toast_3079,0,0,0,0,0,0,0,0,0,0,0,0,2021-04-28 10:52:53.123666+00,,,,1,0,0,0
2753,pg_catalog,pg_opfamily,0,0,0,0,0,0,0,0,146,0,0,0,2021-04-28 10:52:53.076432+00,,2021-04-28 10:52:37.545613+00,,1,0,1,0
4181,pg_toast,pg_toast_6000,0,0,0,0,0,0,0,0,0,0,0,0,2021-04-28 10:52:53.230183+00,,,,3,0,0,0
1247,pg_catalog,pg_type,0,0,275764,271206,26,18,4,18,625,0,0,0,2021-04-28 10:52:53.029754+00,,2021-04-28 10:52:37.51179+00,,1,0,1,0
16431,public,new_order,4,36000000,93407340,93306260,64744094,0,45502110,0,19229307,2383873,767037,420939,2021-04-28 10:52:54.974901+00,2021-04-28 17:02:24.462669+00,2021-04-28 10:52:37.744325+00,2021-04-28 17:02:27.211482+00,1,9,1,15
8888,pg_toast,pg_toast_2608,0,0,0,0,0,0,0,0,0,0,0,0,2021-04-28 10:52:53.026197+00,,,,1,0,0,0
3601,pg_catalog,pg_ts_parser,0,0,0,0,0,0,0,0,1,0,0,0,2021-04-28 10:52:53.118066+00,,2021-04-28 10:52:37.585132+00,,1,0,1,0
2602,pg_catalog,pg_amop,0,0,176021,193073,0,0,0,0,945,0,0,0,2021-04-28 10:52:53.047477+00,,2021-04-28 10:52:37.523057+00,,1,0,1,0
3439,pg_toast,pg_toast_3381,0,0,0,0,0,0,0,0,0,0,0,0,2021-04-28 10:52:53.185595+00,,,,1,0,0,0
6104,pg_catalog,pg_publication,0,0,0,0,0,0,0,0,0,0,0,0,2021-04-28 10:52:53.160702+00,,2021-04-28 10:52:37.605179+00,,1,0,1,0
3429,pg_catalog,pg_statistic_ext_data,0,0,0,0,0,0,0,0,0,0,0,0,2021-04-28 10:52:53.240163+00,,2021-04-28 10:52:37.604354+00,,1,0,1,0
2846,pg_toast,pg_toast_2396,0,0,0,0,0,0,0,0,0,0,0,0,2021-04-28 10:52:53.097762+00,,,,3,0,0,0
4145,pg_toast,pg_toast_3466,0,0,0,0,0,0,0,0,0,0,0,0,2021-04-28 10:52:53.192682+00,,,,1,0,0,0
2619,pg_catalog,pg_statistic,0,0,549155,548769,92,3252,0,2077,498,149,3344,0,2021-04-28 10:52:53.028223+00,2021-04-28 16:53:02.81363+00,,,1,14,0,0
16420,pg_toast,pg_toast_16417,1,0,0,0,0,0,0,0,0,0,0,0,2021-04-28 11:01:16.224392+00,,,,1,0,0,0
4155,pg_toast,pg_toast_3394,0,0,0,0,0,0,0,0,0,0,0,0,2021-04-28 10:52:53.063386+00,,,,1,0,0,0
3541,pg_catalog,pg_range,0,0,1000,0,0,0,0,0,6,0,0,0,2021-04-28 10:52:53.111578+00,,2021-04-28 10:52:37.551963+00,,1,0,1,0
14573,information_schema,sql_implementation_info,0,0,,,0,0,0,0,12,0,0,0,2021-04-28 10:52:53.137875+00,,2021-04-28 10:52:37.59572+00,,1,0,1,0
16443,public,warehouse,2,4000,93464483,93464565,2000,46717917,0,45872105,2000,61,0,0,2021-04-28 10:52:53.024298+00,2021-04-28 17:03:11.298817+00,2021-04-28 10:52:37.508072+00,2021-04-28 17:03:11.33164+00,1,124,1,125
3602,pg_catalog,pg_ts_config,0,0,156518,156518,0,0,0,0,29,0,0,0,2021-04-28 10:52:53.101471+00,,2021-04-28 10:52:37.57945+00,,1,0,1,0
3381,pg_catalog,pg_statistic_ext,0,0,237010,0,0,0,0,0,0,0,0,0,2021-04-28 10:52:53.185038+00,,2021-04-28 10:52:37.625137+00,,1,0,1,0
4175,pg_toast,pg_toast_1260,0,0,0,0,0,0,0,0,0,0,0,0,2021-04-28 10:52:53.102763+00,,,,3,0,0,0
