relid,schemaname,relname,seq_scan,seq_tup_read,idx_scan,idx_tup_fetch,n_tup_ins,n_tup_upd,n_tup_del,n_tup_hot_upd,n_live_tup,n_dead_tup,n_mod_since_analyze,n_ins_since_vacuum,last_vacuum,last_autovacuum,last_analyze,last_autoanalyze,vacuum_count,autovacuum_count,analyze_count,autoanalyze_count
3118,pg_catalog,pg_foreign_table,0,0,0,0,0,0,0,0,0,0,0,0,2021-04-28 10:52:53.177079+00,,2021-04-28 10:52:37.650482+00,,1,0,1,0
1259,pg_catalog,pg_class,42069,351840,2177858,2173194,25,20,2,20,395,0,0,0,2021-04-28 10:52:53.036265+00,,2021-04-28 10:52:37.515679+00,,1,0,1,0
2966,pg_toast,pg_toast_2964,0,0,0,0,0,0,0,0,0,0,0,0,2021-04-28 10:52:53.210948+00,,,,3,0,0,0
3350,pg_catalog,pg_partitioned_table,0,0,0,0,0,0,0,0,0,0,0,0,2021-04-28 10:52:53.146389+00,,2021-04-28 10:52:37.652767+00,,1,0,1,0
2618,pg_catalog,pg_rewrite,0,0,29,21,4,0,2,0,142,0,0,0,2021-04-28 10:52:53.03987+00,,2021-04-28 10:52:37.51497+00,,1,0,1,0
4153,pg_toast,pg_toast_3118,0,0,0,0,0,0,0,0,0,0,0,0,2021-04-28 10:52:53.177678+00,,,,1,0,0,0
4177,pg_toast,pg_toast_1262,0,0,0,0,0,0,0,0,0,0,0,0,2021-04-28 10:52:53.128127+00,,,,3,0,0,0
4060,pg_toast,pg_toast_3592,0,0,0,0,0,0,0,0,0,0,0,0,2021-04-28 10:52:53.247135+00,,,,3,0,0,0
4159,pg_toast,pg_toast_2600,0,0,0,0,0,0,0,0,0,0,0,0,2021-04-28 10:52:53.080494+00,,,,1,0,0,0
4165,pg_toast,pg_toast_3350,0,0,0,0,0,0,0,0,0,0,0,0,2021-04-28 10:52:53.147015+00,,,,1,0,0,0
4147,pg_toast,pg_toast_3079,0,0,0,0,0,0,0,0,0,0,0,0,2021-04-28 10:52:53.123666+00,,,,1,0,0,0
2753,pg_catalog,pg_opfamily,0,0,0,0,0,0,0,0,146,0,0,0,2021-04-28 10:52:53.076432+00,,2021-04-28 10:52:37.545613+00,,1,0,1,0
4181,pg_toast,pg_toast_6000,0,0,0,0,0,0,0,0,0,0,0,0,2021-04-28 10:52:53.230183+00,,,,3,0,0,0
1247,pg_catalog,pg_type,0,0,282511,277953,26,18,4,18,625,0,0,0,2021-04-28 10:52:53.029754+00,,2021-04-28 10:52:37.51179+00,,1,0,1,0
16431,public,new_order,4,36000000,89513980,89438992,62761474,0,43497840,0,19254387,9848490,9464925,4830623,2021-04-28 10:52:54.974901+00,2021-04-29 09:35:29.308834+00,2021-04-28 10:52:37.744325+00,2021-04-29 09:35:31.94639+00,1,6,1,11
8888,pg_toast,pg_toast_2608,0,0,0,0,0,0,0,0,0,0,0,0,2021-04-28 10:52:53.026197+00,,,,1,0,0,0
3601,pg_catalog,pg_ts_parser,0,0,0,0,0,0,0,0,1,0,0,0,2021-04-28 10:52:53.118066+00,,2021-04-28 10:52:37.585132+00,,1,0,1,0
2602,pg_catalog,pg_amop,0,0,180663,197531,0,0,0,0,945,0,0,0,2021-04-28 10:52:53.047477+00,,2021-04-28 10:52:37.523057+00,,1,0,1,0
3439,pg_toast,pg_toast_3381,0,0,0,0,0,0,0,0,0,0,0,0,2021-04-28 10:52:53.185595+00,,,,1,0,0,0
6104,pg_catalog,pg_publication,0,0,0,0,0,0,0,0,0,0,0,0,2021-04-28 10:52:53.160702+00,,2021-04-28 10:52:37.605179+00,,1,0,1,0
3429,pg_catalog,pg_statistic_ext_data,0,0,0,0,0,0,0,0,0,0,0,0,2021-04-28 10:52:53.240163+00,,2021-04-28 10:52:37.604354+00,,1,0,1,0
